"Id","LotFrontage","LotArea","OverallQual","OverallCond","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","TotRmsAbvGrd","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","SalePrice","ExterQualRank","ExterCondRank","BsmtQualRank","BsmtCondRank","HeatingQCRank","CentralAirRank","KitchenQualRank","FirePlaceQuRank","GarageQualRank","GarageCondRank","BsmtFinType1Rank","BsmtFinType2Rank","NeighborhoodRank","HouseAge","RemodeledFlag","PoolFlag"
566,66,6858,6,4,0,0,0,806,806,841,806,0,1647,1,1,1,4,6,1,216,0,66,136,0,0,0,0,128000,3,3,2,3,3,1,4,2,3,3,6,6,9,1945,1,0
567,77,11198,9,5,245,0,0,1122,1122,1134,1370,0,2504,0,2,1,4,11,3,656,144,39,0,0,0,0,0,325000,2,3,2,2,1,2,1,2,3,3,6,6,23,2002,1,0
568,70,10171,7,5,168,2,0,1515,1517,1535,0,0,1535,0,2,0,3,7,2,532,0,0,0,0,0,0,0,214000,2,3,2,3,1,2,2,3,3,3,1,6,24,1999,0,0
569,79,12327,8,8,0,1441,0,55,1496,1496,636,0,2132,1,1,1,1,5,2,612,349,40,0,0,0,0,0,316600,2,3,2,3,1,2,2,2,2,3,1,6,13,2004,1,0
570,64,7032,5,5,0,943,0,0,943,943,0,0,943,1,1,0,2,4,2,600,42,0,0,0,0,0,0,135960,3,3,2,3,3,2,3,3,3,3,1,6,11,1974,0,0
571,74,13101,5,5,108,231,0,1497,1728,1728,0,0,1728,0,2,0,6,10,2,576,0,0,0,0,0,0,0,142600,3,3,3,3,3,2,3,2,3,3,5,6,11,1960,0,0
572,60,7332,6,6,207,414,0,450,864,864,0,0,864,1,1,0,2,4,1,288,168,0,0,0,0,0,0,120000,3,3,3,3,1,2,2,2,3,3,3,6,11,1954,0,0
573,83,13159,7,5,0,0,0,846,846,846,846,0,1692,0,2,1,3,6,2,650,208,114,0,0,0,0,0,224500,3,3,1,3,2,2,2,3,3,3,6,6,22,2004,0,0
574,76,9967,7,5,0,0,0,384,384,774,656,0,1430,0,2,1,3,8,2,400,100,0,0,0,0,0,0,170000,3,3,2,3,1,2,3,3,3,3,6,6,15,1995,0,0
575,70,10500,5,7,82,349,0,23,372,576,533,0,1109,0,1,0,3,5,1,288,35,0,0,0,0,0,0,139000,3,3,3,3,3,2,3,3,3,3,2,6,11,2000,1,0
576,80,8480,5,5,0,442,0,390,832,832,384,0,1216,0,1,0,2,6,1,336,158,0,102,0,0,0,0,118500,3,3,3,3,3,2,3,2,3,3,4,6,11,1945,1,0
577,52,6292,7,7,0,0,0,861,861,877,600,0,1477,0,2,0,3,6,1,216,0,50,0,0,0,0,0,145000,3,3,3,3,2,2,3,2,3,3,6,6,9,1945,1,0
578,96,11777,5,6,97,328,551,285,1164,1320,0,0,1320,1,1,0,3,6,2,564,160,68,240,0,0,0,0,164500,3,3,3,3,1,2,3,4,3,3,5,2,7,1961,0,0
579,34,3604,7,5,0,0,0,689,689,703,689,0,1392,0,2,0,2,5,2,540,0,102,0,0,0,0,0,146000,2,3,2,3,1,2,2,3,3,3,6,6,20,2002,0,0
580,81,12150,5,5,335,0,0,1050,1050,1050,745,0,1795,0,2,0,4,7,1,352,0,0,0,0,0,0,0,131500,3,3,3,3,1,1,3,2,4,3,6,6,6,1949,0,0
581,79,14585,6,6,85,594,219,331,1144,1429,0,0,1429,0,1,0,3,7,2,572,216,110,0,0,0,0,0,181900,3,3,3,3,1,2,2,2,3,3,3,4,11,1982,1,0
582,98,12704,8,5,306,0,0,2042,2042,2042,0,0,2042,0,2,1,3,8,3,1390,0,90,0,0,0,0,0,253293,1,3,1,3,1,2,1,2,3,3,6,6,24,2004,1,0
583,81,11841,6,5,104,816,0,0,816,816,0,0,816,1,1,0,3,5,0,0,0,32,0,0,0,0,0,118500,3,2,2,3,3,2,3,3,3,3,1,6,5,1985,0,0
584,75,13500,10,9,0,0,0,1237,1237,1521,1254,0,2775,0,3,1,3,9,2,880,105,502,0,0,0,0,0,325000,1,1,3,3,2,2,2,2,2,3,6,6,6,1995,1,0
585,51,6120,4,7,0,0,0,884,884,989,584,0,1573,0,1,0,3,6,1,240,0,0,54,0,120,0,0,133000,3,3,3,3,1,2,2,2,3,3,6,6,4,1990,1,0
586,88,11443,8,5,208,1460,0,408,1868,2028,0,0,2028,1,2,0,2,7,3,880,326,66,0,0,0,0,0,369900,2,3,1,3,1,2,2,2,3,3,1,6,22,2001,1,0
587,55,10267,6,7,0,210,606,0,816,838,0,0,838,1,1,0,2,5,1,275,0,0,112,0,0,0,0,130000,3,2,3,2,1,2,4,2,3,3,4,2,4,1995,1,0
588,74,8740,5,6,0,672,0,168,840,860,0,0,860,1,1,0,2,4,2,528,0,0,0,0,0,0,0,137000,3,3,3,3,3,2,3,4,3,3,2,6,7,1977,0,0
589,65,25095,5,8,0,1324,0,113,1437,1473,0,0,1473,2,1,0,1,5,1,452,0,48,0,0,60,0,0,143000,3,3,3,3,1,2,1,2,3,3,1,6,19,1998,1,0
590,50,9100,5,6,0,0,0,742,742,779,0,156,935,0,1,0,2,4,1,308,0,0,0,0,0,0,600,79500,3,3,3,3,3,2,3,2,3,3,6,6,4,1955,1,0
591,64,8320,7,5,0,490,0,280,770,770,812,0,1582,0,2,1,3,6,2,520,0,45,0,0,0,0,0,185900,2,3,2,3,1,2,2,3,3,3,1,6,17,1999,0,0
592,97,13478,10,5,420,1338,0,384,1722,1728,568,0,2296,1,2,1,3,10,3,842,382,274,0,0,0,0,0,451950,1,3,1,3,1,2,1,2,3,3,1,6,24,2003,0,0
593,60,6600,5,8,0,816,0,0,816,816,0,0,816,1,1,0,2,4,2,816,0,0,0,0,0,0,0,138000,3,2,3,2,1,2,3,2,3,3,1,6,12,1998,1,0
594,65,4435,6,5,170,685,0,163,848,848,0,0,848,1,1,0,1,4,2,420,140,0,0,0,0,0,0,140000,2,3,2,3,1,2,2,2,3,3,1,6,17,1998,0,0
595,88,7990,5,6,0,0,0,924,924,924,0,0,924,0,1,0,3,5,1,280,0,0,0,0,0,0,0,110000,3,3,2,3,3,2,3,3,3,3,6,6,17,1970,0,0
596,69,11302,8,5,238,1422,0,392,1814,1826,0,0,1826,1,2,0,3,7,3,758,180,75,0,0,120,0,0,319000,2,3,2,3,1,2,2,3,3,3,1,6,23,2001,1,0
597,60,3600,6,7,0,0,0,684,684,684,684,0,1368,0,1,0,3,7,1,216,0,158,0,0,0,0,0,114504,3,3,3,3,1,1,3,2,3,4,6,6,6,1988,1,0
598,53,3922,7,5,72,0,0,1258,1258,1402,0,0,1402,0,0,2,2,7,3,648,120,16,0,0,0,0,0,194201,2,3,1,3,1,2,2,2,3,3,6,6,16,2002,1,0
599,80,12984,5,6,459,1283,147,0,1430,1647,0,0,1647,1,2,0,3,7,2,621,0,0,0,0,0,0,0,217500,3,3,2,3,1,2,2,3,3,3,2,5,18,1972,0,0
600,24,1950,6,6,0,81,612,23,716,716,840,0,1556,1,2,1,3,6,2,452,161,0,0,0,0,0,0,151000,3,2,2,3,3,2,3,3,3,3,5,1,8,1975,0,0
601,74,10927,8,5,280,546,0,512,1058,1058,846,0,1904,1,2,1,3,8,2,736,179,60,0,0,0,0,0,275000,2,3,2,3,1,2,1,2,3,3,1,6,24,2000,0,0
602,50,9000,6,6,0,0,0,780,780,780,595,0,1375,0,1,1,3,6,1,544,0,162,0,0,126,0,0,141000,3,2,3,3,3,2,2,2,3,3,6,6,2,1945,1,0
603,80,10041,8,5,0,789,0,119,908,927,988,0,1915,1,2,1,3,8,2,506,120,150,0,0,0,0,0,220000,2,3,2,3,1,2,2,3,3,3,1,6,13,1987,0,0
604,30,3182,7,5,0,0,0,600,600,600,600,0,1200,0,2,1,2,4,2,480,0,172,0,0,0,0,0,151000,2,3,2,3,1,2,2,2,3,3,6,6,20,2000,1,0
605,88,12803,7,5,99,922,0,572,1494,1494,0,0,1494,1,2,0,3,6,2,530,192,36,0,0,0,0,0,221000,2,3,2,3,1,2,2,3,3,3,1,6,17,1997,0,0
606,85,13600,7,6,176,454,0,314,768,1186,800,0,1986,0,2,1,3,7,2,486,0,42,0,0,189,0,0,205000,3,3,3,3,3,2,3,4,3,3,3,6,11,1985,1,0
607,82,12464,5,5,0,732,0,308,1040,1040,0,0,1040,1,1,0,3,6,2,576,168,0,0,0,0,0,0,152000,3,2,2,3,2,2,2,3,3,3,1,6,17,1991,0,0
608,78,7800,5,8,0,603,0,293,896,1112,896,0,2008,1,3,0,3,8,1,230,103,0,0,0,0,0,0,225000,3,2,3,2,1,2,1,2,3,3,1,6,5,1997,1,0
609,78,12168,8,6,0,428,0,537,965,1940,1254,0,3194,0,2,1,4,10,2,380,0,0,0,0,0,0,0,359100,3,3,2,3,3,2,3,2,3,3,3,6,18,1993,1,0
610,61,7943,4,5,192,903,0,126,1029,1029,0,0,1029,1,1,0,3,5,1,261,64,0,39,0,0,0,0,118500,3,4,3,3,2,2,3,4,3,3,4,6,7,1956,0,0
611,85,11050,9,5,204,904,0,536,1440,1476,677,0,2153,1,2,1,3,8,3,736,253,142,0,0,0,0,0,313000,2,3,1,3,1,2,1,1,3,3,1,6,17,1995,0,0
612,74,10395,6,6,233,605,0,427,1032,1032,0,0,1032,0,2,0,3,6,2,564,0,0,0,0,0,0,500,148000,3,3,2,3,3,2,3,3,3,3,2,6,14,1973,0,0
613,79,11885,8,5,108,990,0,309,1299,1299,573,0,1872,1,2,1,3,7,2,531,160,122,0,0,0,0,0,261500,2,3,2,3,1,2,1,3,3,3,1,6,17,1996,0,0
614,70,8402,5,5,0,206,0,914,1120,1120,0,0,1120,0,1,0,3,6,0,0,0,30,0,0,0,0,0,147000,3,3,2,3,1,2,3,4,3,3,2,6,12,2002,0,0
615,21,1491,4,6,0,150,480,0,630,630,0,0,630,1,1,0,1,3,0,0,96,24,0,0,0,0,0,75500,3,3,2,3,1,2,3,3,3,3,5,1,1,1967,0,0
616,80,8800,6,7,156,763,0,173,936,1054,0,0,1054,1,1,0,3,6,2,480,120,0,0,0,0,0,0,137500,3,2,3,3,1,2,2,3,3,3,1,6,11,1958,0,0
617,71,7861,6,5,0,457,0,326,783,807,702,0,1509,1,2,1,3,7,2,393,100,75,0,0,0,0,0,183200,2,3,2,3,1,2,2,2,3,3,1,6,15,1998,1,0
618,59,7227,6,6,0,0,0,832,832,832,0,0,832,0,1,0,2,4,2,528,0,0,0,0,0,0,0,105500,3,3,3,3,2,2,2,3,3,3,6,6,11,1949,0,0
619,90,11694,9,5,452,48,0,1774,1822,1828,0,0,1828,0,2,0,3,9,3,774,0,108,0,0,260,0,0,314813,1,3,1,3,1,2,2,2,3,3,1,6,24,2002,0,0
620,85,12244,8,5,226,871,0,611,1482,1482,780,0,2262,1,2,1,4,10,3,749,168,0,0,0,0,0,0,305000,2,3,2,3,1,2,2,2,3,3,1,6,22,1998,0,0
621,45,8248,3,3,0,41,0,823,864,864,0,0,864,1,1,0,2,5,0,0,0,0,100,0,0,0,0,67000,3,3,3,3,3,1,3,2,3,3,3,6,5,1945,1,0
622,90,10800,6,7,0,956,182,384,1522,1548,1066,0,2614,0,2,1,4,9,2,624,38,243,0,0,0,0,0,240000,3,3,3,3,3,2,3,3,3,3,2,4,14,1992,1,0
623,71,7064,5,6,153,560,0,420,980,980,0,0,980,0,1,0,3,6,2,484,192,0,0,0,0,0,0,135000,3,3,3,3,3,2,3,3,3,3,3,6,7,1972,0,0
624,34,2117,6,5,513,420,0,336,756,756,756,0,1512,0,2,1,2,4,2,440,0,32,0,0,0,0,0,168500,2,3,2,3,1,2,2,3,3,3,1,6,20,1995,0,0
625,80,10400,6,5,288,247,0,485,732,1012,778,0,1790,1,1,2,4,8,2,484,148,0,0,0,147,0,0,165150,3,3,3,3,2,2,3,3,3,3,4,6,14,1967,0,0
626,87,10000,6,6,261,0,0,1116,1116,1116,0,0,1116,0,1,1,3,5,2,440,0,0,0,0,385,0,0,160000,3,3,3,3,3,2,3,2,3,3,6,6,11,1957,0,0
627,70,12342,5,5,0,0,0,978,978,1422,0,0,1422,0,1,0,3,6,1,286,0,0,36,0,0,0,600,139900,3,3,3,3,3,2,3,3,3,3,6,6,11,1973,1,0
628,80,9600,6,6,164,674,132,350,1156,1520,0,0,1520,1,1,0,3,7,1,364,0,0,189,0,0,0,0,153000,3,3,3,3,1,2,3,2,3,3,3,5,11,1967,1,0
629,70,11606,5,5,192,650,0,390,1040,1040,1040,0,2080,0,1,2,5,9,2,504,335,0,0,0,0,0,0,135000,3,3,2,3,3,2,4,3,3,3,4,6,11,1964,0,0
630,82,9020,6,5,259,624,336,288,1248,1350,0,0,1350,1,1,1,3,6,2,520,176,0,0,0,0,0,0,168500,3,3,3,3,3,2,3,2,3,3,1,4,11,1959,0,0
631,50,9000,5,6,0,0,0,636,636,1089,661,0,1750,0,1,0,3,8,1,240,0,0,293,0,0,0,0,124000,3,3,4,4,3,2,1,2,4,5,6,6,6,1986,1,0
632,34,4590,8,5,108,24,0,1530,1554,1554,0,0,1554,0,2,0,2,6,2,627,156,73,0,0,0,0,0,209500,2,3,2,2,1,2,2,2,3,3,1,6,24,2001,0,0
633,85,11900,7,5,209,822,0,564,1386,1411,0,0,1411,0,2,0,3,6,2,544,192,0,0,0,0,0,0,82500,3,2,3,3,3,2,3,3,3,3,2,6,14,1972,0,0
634,80,9250,5,7,0,480,468,108,1056,1056,0,0,1056,0,1,0,3,6,1,260,390,0,0,0,0,0,0,139400,3,3,3,3,3,2,3,3,3,3,3,5,11,2000,1,0
635,64,6979,6,5,0,1056,0,0,1056,1056,0,0,1056,2,0,0,0,4,2,576,264,56,0,0,0,0,600,144000,3,3,3,3,2,2,3,3,3,3,1,6,6,1975,0,0
636,60,10896,6,7,0,256,0,1184,1440,1440,1440,515,3395,0,2,0,8,14,0,0,0,110,0,0,0,0,0,200000,4,3,3,4,1,2,4,2,3,3,5,6,9,1990,1,0
637,51,6120,2,3,0,0,0,264,264,800,0,0,800,0,1,0,1,4,0,0,0,0,0,0,0,0,0,60000,4,4,3,4,4,1,4,5,3,3,6,6,4,1945,1,0
638,50,6000,5,4,0,0,0,811,811,811,576,0,1387,0,2,0,3,7,1,256,0,0,0,0,0,0,0,93000,3,3,3,3,3,2,2,2,3,3,6,6,6,1949,0,0
639,67,8777,5,7,0,0,0,796,796,796,0,0,796,0,1,0,2,4,0,0,328,0,164,0,0,0,0,85000,3,3,4,3,2,2,3,2,3,3,6,6,5,1945,1,0
640,53,3982,8,5,0,1154,0,366,1520,1567,0,0,1567,1,2,0,1,7,3,648,312,0,0,0,0,0,0,264561,2,3,2,2,1,2,1,2,3,3,1,6,16,2001,0,0
641,62,12677,8,5,472,1218,0,300,1518,1518,0,0,1518,0,1,1,1,6,2,588,185,140,0,0,0,0,0,274000,1,3,1,3,1,2,1,2,3,3,1,6,24,1999,1,0
642,79,7050,7,5,0,738,0,319,1057,1057,872,0,1929,1,2,1,3,7,2,650,0,235,0,0,0,0,0,226000,2,3,2,3,1,2,2,3,3,3,1,6,20,1996,0,0
643,75,13860,8,7,0,1410,0,542,1952,2000,704,0,2704,1,2,1,4,9,2,538,269,111,0,0,0,0,0,345000,2,3,2,3,2,2,1,3,3,3,1,6,11,1990,1,0
644,80,10793,5,5,263,493,287,0,780,780,840,0,1620,0,2,1,4,7,2,462,208,0,0,0,0,0,0,152000,3,3,3,3,1,2,3,2,3,3,4,3,14,1964,0,0
645,85,9187,9,5,162,1121,0,645,1766,1766,0,0,1766,1,2,1,2,7,3,478,195,130,0,0,0,0,0,370878,1,3,1,3,1,2,1,2,3,3,1,6,20,2004,0,0
646,70,10530,6,5,0,282,35,664,981,981,0,0,981,1,1,1,3,5,2,576,0,312,40,0,0,0,0,143250,3,3,3,3,3,2,3,4,3,3,2,5,11,1966,0,0
647,60,7200,5,5,0,0,0,0,0,1048,0,0,1048,0,1,0,3,7,2,420,0,27,0,0,0,0,0,98300,3,3,3,3,2,2,3,2,3,3,4,6,11,1945,0,0
648,85,10452,6,5,216,500,0,594,1094,1094,0,0,1094,0,1,0,3,5,2,495,0,0,0,0,287,0,0,155000,3,3,3,3,1,2,3,2,3,3,4,6,5,1948,0,0
649,70,7700,6,5,351,0,0,756,756,1051,788,0,1839,0,1,1,4,7,2,442,0,124,216,0,0,0,0,155000,3,3,3,3,3,2,3,3,3,3,6,6,11,1961,0,0
650,21,1936,4,6,0,131,499,0,630,630,0,0,630,1,1,0,1,3,0,0,0,0,0,0,0,0,0,84500,3,3,2,3,2,2,3,3,3,3,3,1,1,1965,0,0
651,65,8125,7,6,0,0,0,813,813,822,843,0,1665,0,2,1,3,7,2,562,0,0,0,0,0,0,0,205950,2,3,2,3,1,2,2,2,3,3,6,6,20,2002,0,0
652,60,9084,4,5,0,0,0,755,755,755,755,0,1510,1,1,0,4,7,1,296,120,0,0,0,0,0,0,108000,3,3,3,3,3,2,3,2,4,5,6,6,5,1945,1,0
653,70,8750,7,5,0,0,0,880,880,909,807,0,1716,0,2,1,2,7,2,512,0,120,0,0,0,0,0,191000,2,3,2,3,1,2,2,3,3,3,6,6,17,1991,0,0
654,60,10320,6,7,0,0,0,756,756,756,713,0,1469,0,1,0,3,7,1,216,57,0,239,0,0,0,0,135000,3,3,3,3,1,2,3,2,3,3,6,6,2,1990,1,0
655,91,10437,8,6,660,1696,0,413,2109,2113,0,0,2113,1,2,1,2,7,3,839,236,46,0,0,0,0,0,350000,2,2,2,3,1,2,2,3,3,3,1,6,25,1990,0,0
656,21,1680,6,5,381,0,0,525,525,525,567,0,1092,0,1,1,3,6,1,264,0,0,0,0,0,0,0,88000,3,3,3,3,3,2,3,3,3,3,6,6,3,1966,0,0
657,72,10007,5,7,54,806,0,247,1053,1053,0,0,1053,1,1,1,3,5,1,312,0,0,0,0,0,0,0,145500,2,3,3,3,1,2,2,2,3,3,2,6,11,2001,1,0
658,60,7200,7,6,0,0,0,776,776,851,651,0,1502,0,1,1,3,6,1,270,0,0,112,0,0,0,0,149000,3,4,2,3,3,2,3,2,3,3,6,6,18,1995,1,0
659,78,17503,6,5,0,0,0,912,912,912,546,0,1458,0,1,0,3,6,1,330,192,0,0,0,0,0,0,97500,3,3,3,3,3,2,3,2,3,3,6,6,11,1945,1,0
660,75,9937,5,7,0,637,0,849,1486,1486,0,0,1486,1,1,0,3,7,2,480,0,0,0,0,0,0,0,167000,3,2,3,3,1,2,3,3,3,3,3,6,5,1994,1,0
661,80,12384,7,7,233,0,0,793,793,1142,793,0,1935,0,2,1,3,7,2,550,0,113,252,0,0,0,0,197900,3,3,2,3,3,2,3,3,3,3,6,6,14,1971,0,0
662,52,46589,8,7,528,1361,180,88,1629,1686,762,0,2448,1,2,1,4,8,3,711,517,76,0,0,0,0,0,402000,2,3,2,2,1,2,2,3,3,3,1,4,25,2000,1,0
663,120,13560,6,3,216,0,0,1392,1392,1392,0,0,1392,1,1,0,2,5,2,576,0,0,240,0,0,0,0,110000,3,3,4,4,2,2,3,3,3,3,6,6,11,1963,0,0
664,90,10012,4,5,0,920,180,38,1138,1181,0,0,1181,1,2,0,3,6,2,588,0,0,180,0,0,0,0,137500,3,3,2,3,3,2,3,3,3,3,3,4,5,1967,0,0
665,49,20896,8,5,0,1721,0,356,2077,2097,0,0,2097,1,1,1,1,8,3,1134,192,267,0,0,0,0,0,423000,2,3,1,3,1,2,1,1,3,3,1,6,20,2001,1,0
666,106,11194,8,5,40,0,0,1406,1406,1454,482,0,1936,0,2,1,3,7,2,504,188,124,0,0,0,0,0,230500,2,3,2,3,1,2,2,3,3,3,6,6,15,1995,0,0
667,85,18450,6,5,113,187,723,111,1021,1465,915,0,2380,0,2,1,3,7,2,596,0,265,0,0,0,0,0,129000,3,2,2,3,3,2,3,5,3,3,5,4,11,1974,1,0
668,65,8125,6,5,258,1138,0,270,1408,1679,0,0,1679,1,2,0,3,7,2,575,224,42,0,0,0,0,0,193500,3,3,2,3,1,2,2,4,3,3,1,6,13,1993,1,0
669,75,14175,5,6,0,988,0,200,1188,1437,0,0,1437,1,1,1,3,6,2,576,304,0,0,0,0,0,0,168000,3,3,3,3,2,2,3,3,3,3,4,6,7,1982,1,0
670,80,11600,4,5,0,0,0,700,700,1180,0,0,1180,0,1,0,2,5,1,252,0,0,67,0,0,0,0,137500,3,3,4,3,1,2,4,2,3,4,6,6,18,1945,1,0
671,64,8633,6,5,0,193,0,545,738,738,738,0,1476,1,2,1,3,7,2,540,100,35,0,0,0,0,0,173500,2,3,2,3,1,2,2,2,3,3,1,6,17,2000,0,0
672,54,6629,6,6,0,551,0,121,672,697,672,0,1369,1,2,0,3,6,1,300,147,0,0,0,0,0,0,103600,3,2,3,3,3,1,3,2,3,3,3,6,5,1945,1,0
673,82,11250,6,6,0,767,0,441,1208,1208,0,0,1208,1,1,1,3,6,2,546,198,42,0,0,0,0,0,165000,2,3,2,3,3,2,3,3,3,3,2,6,21,1972,0,0
674,110,14442,6,7,106,1186,0,291,1477,1839,0,0,1839,1,2,0,3,7,2,416,0,87,0,0,200,0,0,257500,3,3,3,3,1,2,2,3,3,3,1,6,18,1999,1,0
675,80,9200,6,6,0,892,0,244,1136,1136,0,0,1136,1,1,0,3,5,1,384,426,0,0,0,0,0,0,140000,3,3,3,3,3,2,3,2,3,3,4,6,11,1960,0,0
676,24,2289,6,6,0,311,0,544,855,855,586,0,1441,0,2,1,3,7,2,440,28,0,0,0,0,0,0,148500,3,3,3,3,3,2,3,3,3,3,2,6,10,1973,0,0
677,60,9600,4,2,0,0,0,1095,1095,1095,679,0,1774,1,2,0,4,8,3,779,0,0,90,0,0,0,0,87000,3,3,3,4,4,1,3,2,4,4,6,6,6,1945,1,0
678,52,9022,5,8,0,0,0,768,768,792,0,0,792,0,1,0,2,5,1,240,316,0,120,0,0,0,0,109500,2,3,3,3,1,2,2,2,4,4,6,6,6,2001,1,0
679,80,11844,8,5,464,0,0,2046,2046,2046,0,0,2046,0,2,1,3,7,3,834,322,82,0,0,0,0,0,372500,2,3,1,3,1,2,2,2,3,3,6,6,23,2003,0,0
680,75,9945,5,5,57,827,0,161,988,988,0,0,988,1,1,0,3,5,2,572,0,0,0,0,0,0,0,128500,3,3,3,3,3,2,3,3,3,3,4,6,7,1956,0,0
681,50,8012,6,5,0,543,119,261,923,923,0,0,923,0,2,0,2,5,1,264,80,0,0,0,0,0,0,143000,3,3,2,3,3,2,3,3,3,3,3,3,13,1975,0,0
682,55,4500,5,5,0,182,0,611,793,848,672,0,1520,0,1,0,3,6,1,281,0,0,56,0,0,0,0,159434,3,3,3,3,1,2,3,2,3,3,4,6,9,1995,1,0
683,65,2887,6,5,0,1003,0,288,1291,1291,0,0,1291,1,1,0,2,6,2,431,307,0,0,0,0,0,0,173000,3,3,2,3,1,2,2,2,3,3,1,6,19,1992,1,0
684,90,11248,9,5,215,1059,0,567,1626,1668,0,0,1668,1,2,0,3,7,3,702,257,45,0,0,0,0,0,285000,2,3,2,3,1,2,2,3,3,3,1,6,17,1997,0,0
685,58,16770,7,5,30,0,0,1195,1195,1195,644,0,1839,0,2,1,4,7,2,486,0,81,0,0,0,0,0,221000,2,3,2,3,2,2,3,3,3,3,6,6,25,1993,0,0
686,44,5062,7,5,0,828,182,180,1190,1190,900,0,2090,1,2,0,3,6,2,577,219,0,0,0,0,0,0,207500,2,3,2,3,2,2,2,3,3,3,1,5,23,1979,0,0
687,84,10207,7,6,0,0,0,874,874,874,887,0,1761,0,3,0,3,7,2,578,144,105,0,0,0,0,0,227875,2,3,2,3,1,2,2,2,3,3,6,6,20,2002,0,0
688,35,5105,7,5,0,239,0,312,551,551,551,0,1102,0,2,1,2,4,2,480,0,60,0,0,0,0,0,148800,2,3,2,3,1,2,2,3,3,3,1,6,20,1999,0,0
689,60,8089,8,6,0,945,0,474,1419,1419,0,0,1419,1,2,0,2,7,2,567,140,0,0,0,0,0,0,392000,2,3,2,3,1,2,2,2,3,3,1,6,23,2002,0,0
690,61,7577,6,5,256,20,0,1342,1362,1362,0,0,1362,0,2,0,2,6,2,460,192,28,0,0,0,0,0,194700,2,3,2,3,1,2,2,2,3,3,2,6,24,2001,1,0
691,37,4426,6,5,147,697,0,151,848,848,0,0,848,1,1,0,1,3,2,420,149,0,0,0,0,0,0,141000,2,3,2,3,1,2,2,3,3,3,1,6,17,1999,0,0
692,104,21535,10,6,1170,1455,0,989,2444,2444,1872,0,4316,0,3,1,4,10,3,832,382,50,0,0,0,0,0,755000,1,3,1,3,1,2,1,1,3,3,1,6,25,1990,1,0
693,42,26178,7,5,293,965,0,245,1210,1238,1281,0,2519,1,2,1,4,9,2,628,320,27,0,0,0,0,0,335000,2,3,2,3,1,2,2,2,3,3,1,6,22,1985,1,0
694,60,5400,5,6,0,0,0,1073,1073,1073,0,0,1073,0,1,0,2,4,1,326,0,0,112,0,0,0,0,108480,3,3,3,3,1,2,3,2,3,3,6,6,6,1963,1,0
695,51,6120,5,6,0,0,0,927,927,1067,472,0,1539,0,1,1,3,5,2,576,112,0,0,0,0,0,0,141500,3,4,3,3,3,2,3,2,3,3,6,6,4,1945,1,0
696,54,13811,6,6,72,980,40,92,1112,1137,0,0,1137,1,2,0,2,5,2,551,125,0,0,0,0,0,0,176000,3,3,2,2,2,2,2,3,3,3,1,5,22,1982,0,0
697,50,6000,5,7,0,616,0,0,616,616,0,0,616,0,1,0,2,4,1,205,0,0,129,0,0,0,0,89000,3,3,3,3,2,2,3,2,3,3,5,6,4,1945,1,0
698,57,6420,5,7,0,210,551,219,980,1148,0,0,1148,0,1,0,2,6,1,308,0,0,0,0,0,0,0,123500,3,3,1,2,4,2,3,5,3,3,5,2,5,1947,0,0
699,65,8450,5,8,0,553,117,224,894,894,0,0,894,1,1,0,3,5,1,336,416,144,0,0,0,0,0,138500,3,2,3,3,1,2,3,2,3,3,1,3,7,2004,1,0
700,59,4282,7,5,0,16,0,1375,1391,1391,0,0,1391,0,2,0,2,5,2,530,156,158,0,0,0,0,0,196000,2,3,2,3,1,2,2,2,3,3,1,6,20,1999,0,0
701,85,14331,8,5,630,1274,0,526,1800,1800,0,0,1800,1,2,0,3,7,3,765,270,78,0,0,0,0,0,312500,2,3,1,3,1,2,2,2,3,3,1,6,22,1997,0,0
702,80,9600,7,5,168,0,0,1164,1164,1164,0,0,1164,0,1,1,3,6,2,528,0,0,0,0,0,0,0,140000,3,3,3,3,3,2,3,3,3,3,6,6,14,1964,0,0
703,82,12438,8,5,466,0,0,1234,1234,1264,1312,0,2576,0,2,1,4,10,3,666,324,100,0,0,0,0,0,361919,1,3,1,2,1,2,1,2,3,3,6,6,23,2001,0,0
704,76,7630,5,9,0,0,0,360,360,1032,780,0,1812,0,2,0,4,8,2,672,344,0,40,0,0,0,0,140000,3,2,2,3,2,2,2,5,3,3,6,6,6,1991,1,0
705,70,8400,7,5,109,712,0,761,1473,1484,0,0,1484,1,2,0,3,7,2,606,0,35,0,144,0,0,0,213000,2,3,2,3,1,2,2,3,3,3,1,6,17,2000,1,0
706,70,5600,4,5,0,0,0,0,0,372,720,0,1092,0,2,0,3,7,0,0,0,0,0,0,0,0,3500,55000,4,4,3,4,4,1,4,2,3,3,6,6,2,1945,1,0
707,70,115149,7,5,351,1219,0,424,1643,1824,0,0,1824,1,2,0,2,5,2,739,380,48,0,0,0,0,0,302000,3,3,2,3,3,2,2,3,3,3,1,6,19,1997,1,0
